observed_on,time_observed_at,user_name,created_at,updated_at,image_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name
2024-05-16,2024-05-15 21:06:00 UTC,prajwal deep,2024-05-19 12:58:07 UTC,2024-05-19 12:58:07 UTC,https://static.inaturalist.org/photos/383393756/medium.jpeg,"",0,0,"Kodagu, Karnataka, India",12.3374942,75.8069082,Kodagu,Karnataka,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2024-05-21,2024-05-21 01:59:09 UTC,Sudheesh Mohan,2024-05-21 06:31:53 UTC,2024-05-21 06:32:31 UTC,https://static.inaturalist.org/photos/384283152/medium.jpeg,,0,0,"Q8V8+GJ3, Kuthiathodu, Kodamthuruth, Kerala 688533, India",9.793748111,76.3165833056,Alappuzha,Kerala,India,insect-egg slime,Leocarpus fragilis,insect-egg slime,Protozoa
2024-05-21,2024-05-21 09:04:00 UTC,Bon Pradhan,2024-05-21 09:52:20 UTC,2024-05-21 09:52:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/384318795/medium.jpg,,0,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Slime Molds,Mycetozoa,slime molds,Protozoa
2024-05-22,2024-05-22 11:09:00 UTC,Paul Antony Mangaly,2024-05-22 16:38:21 UTC,2024-08-05 16:37:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/384781413/medium.jpg,"",1,0,"Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka, India",12.9743295422,77.5928636327,Bangalore,Karnataka,India,Physarum,Physarum,,Protozoa
2024-05-22,2024-05-22 10:47:00 UTC,Paul Antony Mangaly,2024-05-22 16:39:01 UTC,2024-05-22 16:39:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/384782751/medium.jpg,"",0,0,"Bangalore, IN-KA, IN",12.9738223998,77.5926219547,Bangalore,Karnataka,India,Mycetozoa,Mycetozoa,slime molds,Protozoa
2024-05-22,2024-05-22 12:11:00 UTC,Bon Pradhan,2024-05-23 04:55:33 UTC,2024-06-28 12:28:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/385037351/medium.jpg,,0,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Protozoans,Protozoa,protozoans,Protozoa
2024-05-23,2024-05-23 03:13:00 UTC,Bon Pradhan,2024-05-23 05:02:25 UTC,2024-06-28 12:27:55 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/385038564/medium.jpg,,0,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Protozoans,Protozoa,protozoans,Protozoa
2024-05-21,2024-05-21 09:53:17 UTC,Shaurya Rahul Narlanka,2024-05-23 15:08:21 UTC,2024-05-23 15:08:28 UTC,https://static.inaturalist.org/photos/385160721/medium.jpeg,,0,0,"Devasandra Layout, Bengaluru, Karnataka, India",13.0143882421,77.5677161291,Bangalore,Karnataka,India,Push Pin Slime Mold,Hemitrichia calyculata,Push Pin Slime Mold,Protozoa
2024-05-26,2024-05-26 04:21:54 UTC,Amit G,2024-05-26 04:22:22 UTC,2024-05-31 18:35:15 UTC,https://static.inaturalist.org/photos/386264549/medium.jpeg,,0,0,"Chief Engineer National Highways, Nunegundlapalli, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",12.97263012,77.58804682,Bangalore,Karnataka,India,,Stemonitidaceae,,Protozoa
2024-05-26,2024-05-26 04:29:49 UTC,Amit G,2024-05-26 04:33:18 UTC,2024-05-26 04:33:24 UTC,https://static.inaturalist.org/photos/386266989/medium.jpeg,,0,0,"Chief Engineer National Highways, Nunegundlapalli, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",12.97269431,77.58800805,Bangalore,Karnataka,India,Lycogala epidendrum,Lycogala epidendrum,,Protozoa
2023-07-28,2023-07-28 04:44:43 UTC,Aditya Bari,2024-05-26 06:22:07 UTC,2024-05-27 11:45:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/386870959/medium.jpeg,,0,0,"Nunegundlapalli, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",12.972621,77.5936411,Bangalore,Karnataka,India,Physaraceae,Physaraceae,,Protozoa
2024-05-26,2024-05-26 01:59:10 UTC,Paulmathi Vinod,2024-05-27 02:12:27 UTC,2024-05-27 02:12:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/386736030/medium.jpeg,,0,0,"5C68+9JJ, Kurusady, Nagercoil, Tamil Nadu 629004, India",8.1607805556,77.4163611111,Kanniyakumari,Tamil Nadu,India,Lycogala,Lycogala,,Protozoa
2024-05-27,2024-05-27 03:32:39 UTC,,2024-05-27 07:07:23 UTC,2024-08-19 07:37:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/386810914/medium.jpeg,,0,0,"MQHX+5RQ, Chalhog, Himachal Pradesh 175049, India",31.678021843,76.7991308123,Mandi,Himachal Pradesh,India,,Mycetozoa,slime molds,Protozoa
2024-05-27,2024-05-27 10:35:04 UTC,OnePlanet,2024-05-27 15:20:17 UTC,2024-05-27 15:20:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/386944369/medium.jpeg,,0,0,"Kerala 671314, India",12.2841657643,75.1602206379,Kasaragod,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2024-05-29,2024-05-29 02:46:29 UTC,Hejil Ben George,2024-05-29 03:08:49 UTC,2024-05-30 09:40:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/387660160/medium.jpeg,,1,0,"M376+WQ, Kalpetta, Kerala 673122, India",11.6661325833,76.0622165,Wayanad,Kerala,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2024-05-29,2024-05-29 03:56:11 UTC,Chandra K,2024-05-29 04:13:39 UTC,2024-05-29 04:14:20 UTC,https://static.inaturalist.org/photos/387676582/medium.jpeg,,0,0,Cheruvathur Railway Station Road,12.214969576,75.157568939,Kasaragod,Kerala,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2024-06-01,2024-06-01 09:14:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-06-02 09:15:47 UTC,2024-06-28 15:26:43 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/389364785/medium.jpg,,0,0,"Kalamassery, Kochi, Kerala, India",10.0587820223,76.3281220132,Ernakulam,Kerala,India,Physaraceae,Physaraceae,,Protozoa
2024-06-01,2024-06-01 09:19:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-06-02 09:21:02 UTC,2024-06-28 15:26:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/389365990/medium.jpg,,0,0,"Ernakulam, IN-KL, IN",10.0587857264,76.3281309851,Ernakulam,Kerala,India,Physarales,Physarales,,Protozoa
2024-06-02,2024-06-02 12:08:24 UTC,Savitha Savitha.Sahadev,2024-06-02 14:09:43 UTC,2024-07-10 06:30:12 UTC,https://static.inaturalist.org/photos/389450745/medium.jpeg,Fungi,1,0,"Parassinikadavu, Kerala 670563, India",11.9910069722,75.395846,Kannur,Kerala,India,Fuligo,Fuligo,,Protozoa
2024-06-08,2024-06-08 06:07:43 UTC,SUBRAMANIA SIVA S,2024-06-08 06:09:03 UTC,2024-06-12 13:35:44 UTC,https://static.inaturalist.org/photos/391826085/medium.jpeg,,1,0,"Salem, IN-AP, IN",11.8063198906,78.27387169,Salem,Tamil Nadu,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2024-06-08,2024-06-08 04:34:00 UTC,Chandu Bandi,2024-06-08 08:25:35 UTC,2024-06-08 08:25:35 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/391828602/medium.jpeg,,0,0,"Saul Kere, Kaikondrahalli, Bengaluru, Karnataka 560035",12.9183126,77.680097,Bangalore,Karnataka,India,Slime Molds · Slime Molds,Mycetozoa,slime molds,Protozoa
2024-06-08,2024-06-08 02:11:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-06-08 16:12:03 UTC,2024-06-08 16:12:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/391962438/medium.jpg,Exif_JPEG_420,0,0,"Kalamassery, Kochi, Kerala, India",10.0585663667,76.3280856167,Ernakulam,Kerala,India,Slime Molds,Mycetozoa,slime molds,Protozoa
2024-06-09,2024-06-09 02:05:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-06-09 07:02:25 UTC,2024-06-28 15:25:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/392272764/medium.jpg,Exif_JPEG_420,0,0,"Kalamassery, Kochi, Kerala, India",10.0587982,76.3280632972,Ernakulam,Kerala,India,Physarales,Physarales,,Protozoa
2024-06-09,2024-06-09 02:05:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-06-09 07:02:25 UTC,2024-06-28 15:26:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/392272763/medium.jpg,Exif_JPEG_420,0,0,"Kalamassery, Kochi, Kerala, India",10.0586002167,76.3279588139,Ernakulam,Kerala,India,Physaraceae,Physaraceae,,Protozoa
2024-06-08,2024-06-08 04:40:00 UTC,Bhuvan Raj K,2024-06-14 16:19:01 UTC,2024-07-20 11:17:10 UTC,https://static.inaturalist.org/photos/394440553/medium.jpeg,,1,0,"Karnataka, IN",12.9408155858,77.4310469092,Bangalore,Karnataka,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2024-06-15,2024-06-15 03:19:31 UTC,Jafar Mujawar,2024-06-15 03:20:15 UTC,2024-09-04 13:25:13 UTC,https://static.inaturalist.org/photos/394669672/medium.jpg,"",2,0,"Maharahtra Nature Park, Mumbai, MH, IN",19.0532112779,72.8637886296,Greater Bombay,Maharashtra,India,Reticularia,Reticularia,,Protozoa
2024-06-15,2024-06-15 14:33:57 UTC,Name,2024-06-15 14:54:13 UTC,2024-07-15 07:28:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/394830444/medium.jpg,"",0,0,"Aut, Mandi, HP, IN",31.8368083333,77.1240778333,Mandi,Himachal Pradesh,India,"",Protozoa,protozoans,Protozoa
2024-06-06,2024-06-06 05:41:00 UTC,Ashwin,2024-06-16 04:21:10 UTC,2024-06-16 04:21:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/395102592/medium.jpg,,0,0,"Kerala 679121, India ",10.7626784383,76.274355948,Palakkad,Kerala,India,Physarum,Physarum,,Protozoa
2024-06-06,2024-06-06 05:42:00 UTC,Ashwin,2024-06-16 04:21:11 UTC,2024-06-17 06:35:55 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/395102600/medium.jpg,,1,0,"Kerala 679121, India ",10.7626784383,76.274355948,Palakkad,Kerala,India,Craterium roseum,Craterium roseum,,Protozoa
2024-06-06,2024-06-06 05:51:00 UTC,Ashwin,2024-06-16 04:21:12 UTC,2024-06-16 04:21:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/395102774/medium.jpg,,0,0,"Kerala 679121, India ",10.7626784383,76.274355948,Palakkad,Kerala,India,Physarum,Physarum,,Protozoa
2024-06-16,2024-06-16 05:00:08 UTC,MANSI NANARKAR,2024-06-16 18:08:50 UTC,2024-06-16 18:08:58 UTC,https://static.inaturalist.org/photos/395367027/medium.jpeg,,0,0,"Samarth Nagar, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",19.0527152778,72.8716735833,Greater Bombay,Maharashtra,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2024-06-08,2024-06-08 13:40:08 UTC,Abhi,2024-06-17 04:12:00 UTC,2024-06-21 11:46:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/395584155/medium.jpeg,,1,0,"Baindur, Karnataka 576214, India",13.8293131722,74.7459598258,Udupi,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2024-06-16,2024-06-16 09:03:00 UTC,Chandu Bandi,2024-06-17 06:35:33 UTC,2024-06-17 06:35:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/395612953/medium.jpeg,,0,0,"Bannerghatta Biological Park Kaggalipura Road near Hakki-Pikki Colony, Bannerughatta, Bengaluru, Karnataka 560083, India",12.7982769,77.559343,Bangalore,Karnataka,India,Slime Molds · Slime Molds,Mycetozoa,slime molds,Protozoa
2024-06-15,2024-06-15 08:07:13 UTC,Gundappa S,2024-06-21 14:38:40 UTC,2024-06-27 11:33:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/397312835/medium.jpeg,Slime molds ,0,0,"FF2V+43P, Londa, Manjarpai, Karnataka 591301, India",15.4506231591,74.4928340614,Belgaum,Karnataka,India,nannebgaella mellea,Nannengaella mellea,,Protozoa
2024-06-11,,Gundappa S,2024-06-21 14:42:41 UTC,2024-06-21 14:43:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/397314017/medium.jpeg,,0,0,"Gunji, Karnataka, India",15.5449531994,74.4864299521,Belgaum,Karnataka,India,White-footed Slime,Diachea leucopodia,White-footed Slime,Protozoa
2024-06-13,2024-06-13 10:12:00 UTC,Ashwin,2024-06-21 18:08:14 UTC,2024-06-22 20:42:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/397378687/medium.jpg,,1,0,Mangalavanam Bird Sanctuary,9.9887401,76.272524,Ernakulam,Kerala,India,Arcyria,Arcyria,,Protozoa
2024-06-13,2024-06-13 10:48:00 UTC,Ashwin,2024-06-21 18:08:18 UTC,2024-06-22 14:59:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/397379076/medium.jpg,,1,0,Mangalavanam Bird Sanctuary,9.9887401,76.272524,Ernakulam,Kerala,India,Physarales,Physarales,,Protozoa
2024-06-22,2024-06-22 04:34:00 UTC,Bon Pradhan,2024-06-22 05:18:55 UTC,2024-07-25 03:58:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/397583644/medium.jpg,,0,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Protozoans,Protozoa,protozoans,Protozoa
2024-06-22,2024-06-22 04:37:00 UTC,Bon Pradhan,2024-06-22 05:18:56 UTC,2024-06-23 16:00:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/397583645/medium.jpg,,2,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Lycogala,Lycogala,,Protozoa
2024-06-23,2024-06-23 03:43:00 UTC,Bon Pradhan,2024-06-23 04:24:39 UTC,2024-07-25 00:03:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/398023795/medium.jpg,,0,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Protozoans,Protozoa,protozoans,Protozoa
2024-06-23,2024-06-23 06:32:17 UTC,Gundappa S,2024-06-23 06:43:05 UTC,2024-06-23 10:44:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/398050626/medium.jpeg,,1,0,"GFVJ+RFM, Gunji, Karnataka 591302, India",15.5458011038,74.4824529067,Belgaum,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2024-06-23,2024-06-23 06:26:17 UTC,Gundappa S,2024-06-23 06:45:40 UTC,2024-06-23 10:47:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/398050998/medium.jpeg,,1,0,"GFVJ+RFM, Gunji, Karnataka 591302, India",15.5445772132,74.4835790992,Belgaum,Karnataka,India,Ceratiomyxa fruticulosa arbuscula,Ceratiomyxa fruticulosa arbuscula,,Protozoa
2024-06-14,2024-06-14 11:26:00 UTC,Ashwin,2024-06-23 16:33:48 UTC,2024-06-25 12:25:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/398212377/medium.jpg,,1,0,"Ernakulam, Kochi, Kerala 682011, India ",9.9715075006,76.2794115767,Ernakulam,Kerala,India,Arcyria,Arcyria,,Protozoa
2024-06-22,2024-06-22 09:11:00 UTC,Chinmay Sonawane,2024-06-25 09:27:20 UTC,2024-06-25 09:27:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/398981258/medium.jpg,,0,0,"Vihour, Maharashtra, India",18.358019705,72.9438234819,Raigarh,Maharashtra,India,Trichia varia,Trichia varia,,Protozoa
2024-06-22,2024-06-22 01:44:00 UTC,Dharmendra Padhiyar,2024-06-25 12:35:47 UTC,2024-06-25 12:35:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/399017358/medium.jpeg,,0,0,"Maharashtra, IN",18.5537519745,72.8726946775,Raigarh,Maharashtra,India,Comatricha nigra,Comatricha nigra,,Protozoa
2024-06-22,2024-06-22 03:28:00 UTC,Dharmendra Padhiyar,2024-06-26 12:38:20 UTC,2024-06-26 12:38:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/399375998/medium.jpeg,,0,0,"Maharashtra, IN",18.4629430595,72.863889465,Raigarh,Maharashtra,India,White-footed Slime,Diachea leucopodia,White-footed Slime,Protozoa
2024-06-26,2024-06-26 12:16:18 UTC,Kiranm,2024-06-27 03:50:13 UTC,2024-06-27 07:47:10 UTC,https://static.inaturalist.org/photos/399708575/medium.jpeg,Physarum polycephalum,0,0,"PJJM+J4H, Shankaragata, Malligenahalli, Karnataka 577115, India",13.7317678987,75.6327531114,Davanagere,Karnataka,India,Physarum polygonosporum,Physarum polygonosporum,,Protozoa
2024-06-29,2024-06-29 05:55:03 UTC,Bhavya Subi,2024-06-29 15:04:51 UTC,2024-06-29 15:04:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/400647529/medium.jpeg,,0,0,"X394+CQP, Thenmala, Kerala 691308, India",8.967988,77.0571829722,Kollam,Kerala,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2024-06-25,2024-06-25 10:51:00 UTC,Ashwin,2024-06-29 20:10:13 UTC,2024-06-29 20:10:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/400779775/medium.jpg,,0,0,"39W8+W4V, Erumathala West, Aluva, Kerala 683101, India",10.0982591685,76.3648925722,Ernakulam,Kerala,India,Stemonitis splendens,Stemonitis splendens,chocolate tube slime,Protozoa
2024-06-23,2024-06-23 06:32:17 UTC,Gundappa S,2024-07-01 10:14:20 UTC,2024-07-01 10:14:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/401527467/medium.jpeg,,0,0,"Gunji, Karnataka, India",15.5435787792,74.4836528599,Belgaum,Karnataka,India,Physarum album,Physarum album,,Protozoa
2024-06-30,2024-06-30 03:10:35 UTC,Preeti Saryan,2024-07-02 03:18:20 UTC,2024-07-02 03:18:29 UTC,https://static.inaturalist.org/photos/401911728/medium.jpeg,Fungus,0,0,"Fagu, Himachal Pradesh 171209, India",31.0907112,77.3086818997,Shimla,Himachal Pradesh,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2024-06-23,2024-06-23 09:24:35 UTC,Ashwin,2024-07-03 18:46:27 UTC,2024-07-03 18:46:59 UTC,https://static.inaturalist.org/photos/402548161/medium.jpeg,,0,0,"3CVW+27V, Syredhri, Padavayal, Kerala 678582, India",11.0925055556,76.4456944444,Palakkad,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2024-06-21,2024-06-21 15:40:39 UTC,,2024-07-05 10:58:19 UTC,2024-07-05 10:58:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/403175247/medium.jpeg,,0,0,"Devasandra Layout, Bengaluru, Karnataka, India",13.0189456667,77.5708846944,Bangalore,Karnataka,India,False Puffball,Reticularia lycoperdon,False Puffball,Protozoa
2024-07-07,2024-07-07 04:59:52 UTC,,2024-07-08 01:29:44 UTC,2024-07-08 01:30:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/404391635/medium.jpeg,,0,0,"4XHW+7XF, Beluvai, Karnataka 574213, India",13.1281878072,74.9974035099,Udupi,Karnataka,India,Physarum viride,Physarum viride,,Protozoa
2024-07-08,2024-07-08 09:46:44 UTC,K S Gopi Sundar,2024-07-08 12:51:59 UTC,2024-07-08 12:52:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/404559978/medium.jpg,"",0,0,"Belgaum, IN-KA, IN",15.9472112466,74.5301174975,Belgaum,Karnataka,India,"",Hemitrichia serpula,Pretzel slime mold,Protozoa
2024-07-11,2024-07-11 06:34:19 UTC,Samuel Prakash,2024-07-11 08:32:58 UTC,2024-07-11 08:33:19 UTC,https://static.inaturalist.org/photos/405656325/medium.jpeg,,0,0,"Mukta Gardens, Chetpet, Chennai, Tamil Nadu, India",13.0705373869,80.2439022437,Chennai,Tamil Nadu,India,Physarum album,Physarum album,,Protozoa
2024-07-12,2024-07-12 05:58:34 UTC,OnePlanet,2024-07-12 06:02:55 UTC,2024-07-18 04:25:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/406014414/medium.jpeg,,2,0,"Kasaragod, IN-KL, IN",12.2846404559,75.1603695005,Kasaragod,Kerala,India,Lycogala,Lycogala,,Protozoa
2024-07-13,2024-07-13 07:23:00 UTC,Abhishek Jamalabad,2024-07-13 14:33:56 UTC,2024-07-13 14:33:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/406495570/medium.jpg,,0,0,"Sanjay Gandhi National Park, Mumbai, Maharashtra, India",19.2204535,72.9128422,Greater Bombay,Maharashtra,India,Diderma,Diderma,,Protozoa
2024-07-13,2024-07-13 12:16:44 UTC,vandhanaa kr,2024-07-13 17:38:08 UTC,2024-07-13 18:55:58 UTC,https://static.inaturalist.org/photos/406578146/medium.jpeg,,0,0,"NGO Colony, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0552495659,80.2109140903,Chennai,Tamil Nadu,India,,Mycetozoa,slime molds,Protozoa
2024-07-13,2024-07-13 14:31:00 UTC,K S Gopi Sundar,2024-07-14 00:32:13 UTC,2024-07-14 00:32:28 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/406730217/medium.jpeg,"",0,0,"Belgaum, IN-KA, IN",15.9043063866,74.5330473366,Belgaum,Karnataka,India,"",Perichaena depressa,,Protozoa
2024-07-14,2024-07-14 03:59:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-07-14 05:42:22 UTC,2024-07-14 05:43:06 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/406809870/medium.jpg,Exif_JPEG_420,0,0,"Kalamassery, Kochi, Kerala, India",10.0587213139,76.3281096833,Ernakulam,Kerala,India,life,Protozoa,protozoans,Protozoa
2024-07-10,2024-07-10 05:19:44 UTC,Aditya Bari,2024-07-14 06:32:29 UTC,2024-07-15 07:32:34 UTC,https://static.inaturalist.org/photos/407287549/medium.jpeg,,0,0,"Jalgaon, IN-MH, IN",20.9896579722,75.5440349722,Jalgaon,Maharashtra,India,arcyria,Arcyria,,Protozoa
2024-07-14,2024-07-14 04:56:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-07-14 06:44:58 UTC,2024-07-14 06:44:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/406822423/medium.jpg,Exif_JPEG_420,0,0,"Kalamassery, Kochi, Kerala, India",10.0588064306,76.3280955139,Ernakulam,Kerala,India,Protozoans,Protozoa,protozoans,Protozoa
2024-07-14,2024-07-14 04:55:00 UTC,🪶🐾🍀Nandan Sreejith🦌🍄🌍,2024-07-14 06:44:58 UTC,2024-07-14 06:44:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/406822436/medium.jpg,Exif_JPEG_420,0,0,"Kalamassery, Kochi, Kerala, India",10.0588021,76.3281498667,Ernakulam,Kerala,India,Protozoans,Protozoa,protozoans,Protozoa
2024-07-17,2024-07-17 12:37:41 UTC,Bhuvan Raj K,2024-07-20 07:03:12 UTC,2024-07-20 07:04:00 UTC,https://static.inaturalist.org/photos/409188472/medium.jpeg,,0,0,"Sir Sai Krupa, 86, Jayanagar housing society layout, Subramanyapura, Bengaluru, Karnataka 560061, India",12.8986763997,77.540863,Bangalore,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2024-07-22,2024-07-22 08:47:55 UTC,Kobita Dass Kolli,2024-07-22 10:27:39 UTC,2024-07-22 10:27:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/410142932/medium.jpeg,,0,0,"50, Villa Greens, Gandipet, Hyderabad, Telangana 500075, India",17.3851352331,78.3235730231,Rangareddi,Telangana,India,Nannengaella mellea,Nannengaella mellea,,Protozoa
2024-07-22,2024-07-22 08:58:43 UTC,Kobita Dass Kolli,2024-07-22 10:32:31 UTC,2024-07-22 10:32:37 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/410143759/medium.jpeg,,0,0,"50 Villa Greens, Gandipet, Hyderabad, Telangana 500075, India",17.3851969853,78.3233661577,Rangareddi,Telangana,India,slime molds,Mycetozoa,slime molds,Protozoa
2024-07-22,2024-07-22 07:16:46 UTC,K S Gopi Sundar,2024-07-22 12:39:24 UTC,2024-07-22 12:39:41 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/410171459/medium.jpeg,"",0,0,India,15.7310151425,74.146131114,Sindhudurg,Maharashtra,India,"",Lamproderma,,Protozoa
2024-07-20,,Hayath Mohammed,2024-07-22 17:43:12 UTC,2024-07-22 17:43:18 UTC,https://static.inaturalist.org/photos/410277298/medium.jpeg,,0,0,"67/1, KG Halli, D' Souza Layout, Ashok Nagar, Bengaluru, Karnataka 560002, India",12.9714785136,77.5945626944,Bangalore,Karnataka,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2024-07-24,2024-07-24 04:50:00 UTC,,2024-07-24 15:22:38 UTC,2024-07-24 15:22:38 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/411012558/medium.jpeg,,0,0,"Dehradun, Uttarakhand, India",30.3164945,78.0321918,Dehra Dun,Uttaranchal,India,Slime Molds,Mycetozoa,slime molds,Protozoa
2024-07-24,2024-07-24 04:01:00 UTC,,2024-07-25 11:21:00 UTC,2024-07-25 11:21:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/411341802/medium.jpg,,0,0,"Dehradun, Uttarakhand, India",30.3164945,78.0321918,Dehra Dun,Uttaranchal,India,Slime Molds,Mycetozoa,slime molds,Protozoa
2024-07-24,2024-07-24 04:01:00 UTC,,2024-07-25 11:21:01 UTC,2024-07-25 11:21:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/411341804/medium.jpg,,0,0,"Dehradun, Uttarakhand, India",30.3164945,78.0321918,Dehra Dun,Uttaranchal,India,Slime Molds,Mycetozoa,slime molds,Protozoa
2024-07-24,2024-07-24 04:01:00 UTC,,2024-07-25 11:21:01 UTC,2024-07-25 11:21:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/411341815/medium.jpg,,0,0,"Dehradun, Uttarakhand, India",30.3164945,78.0321918,Dehra Dun,Uttaranchal,India,Slime Molds,Mycetozoa,slime molds,Protozoa
2024-07-24,2024-07-24 04:58:00 UTC,,2024-07-25 11:21:07 UTC,2024-07-25 11:21:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/411341983/medium.jpg,,0,0,"Dehradun, Uttarakhand, India",30.3164945,78.0321918,Dehra Dun,Uttaranchal,India,Slime Molds,Mycetozoa,slime molds,Protozoa
